HOTEL_CUSTOMER_ID,FOL_ACT_ARR_DATE,FOL_ACT_DEP_DATE,Arrival Month,Departure Month,Duration,DEBIT_TTL,ROOMDEBIT,OTHERDEBIT,FNBDEBIT,ENTERTNDEBIT,RETLDEBIT,CREDIT_TTL,ROOMCREDIT,OTHERCREDIT,FNBCREDIT,ENTERTNCREDIT,RETLCREDIT,TOTAL_CHARGES
1021,24-Dec-2002,25-Dec-2002,Dec,Dec,1.00,43.54,0,43.54,0,0,0,0,0,0,0,0,0,43.54
1022,2-Jan-2002,3-Jan-2002,Jan,Jan,1.00,92.89,87.14,5.75,0,0,0,0,0,0,0,0,0,92.89
1023,26-Mar-2002,30-Mar-2002,Mar,Mar,4.00,712.74,465.74,247,0,0,0,0,0,0,0,0,0,712.74
1024,23-Feb-2002,26-Feb-2002,Feb,Feb,3.00,411.56,326.82,0,84.74,0,0,0,0,0,0,0,0,411.56
1025,15-Feb-2002,16-Feb-2002,Feb,Feb,1.00,77.24,76.24,1,0,0,0,0,0,0,0,0,0,77.24
1026,31-Jul-2002,4-Aug-2002,Jul,Aug,4.00,174.34,0,174.34,0,0,0,0,0,0,0,0,0,174.34
1027,14-Oct-2002,17-Oct-2002,Oct,Oct,3.00,242.01,206.01,2,34,0,0,0,0,0,0,0,0,242.01
1028,18-Jan-2002,20-Jan-2002,Jan,Jan,2.00,360.08,305.08,4,51,0,0,0,0,0,0,0,0,360.08
1029,5-Jan-2002,6-Jan-2002,Jan,Jan,1.00,119.84,119.84,0,0,0,0,0,0,0,0,0,0,119.84
1030,1-Jan-2002,3-Jan-2002,Jan,Jan,2.00,174.28,174.28,0,0,0,0,0,0,0,0,0,0,174.28
1031,18-May-2002,23-May-2002,May,May,5.00,771.42,648.55,8.75,114.12,0,0,0,0,0,0,0,0,771.42
1032,4-Oct-2002,6-Oct-2002,Oct,Oct,2.00,283.28,283.28,0,0,0,0,0,0,0,0,0,0,283.28
1033,4-Feb-2002,7-Feb-2002,Feb,Feb,3.00,445.82,436.82,9,0,0,0,0,0,0,0,0,0,445.82
1034,21-Jan-2002,25-Jan-2002,Jan,Jan,4.00,455.26,451.26,4,0,0,0,0,0,0,0,0,0,455.26
1035,13-Sep-2002,14-Sep-2002,Sep,Sep,1.00,207.04,207.04,0,0,0,0,0,0,0,0,0,0,207.04
1036,26-May-2002,29-May-2002,May,May,3.00,369.68,359.52,10.16,0,0,0,0,0,0,0,0,0,369.68
1037,28-Jan-2002,30-Jan-2002,Jan,Jan,2.00,152.48,152.48,0,0,0,0,0,0,0,0,0,0,152.48
1038,29-Jan-2002,31-Jan-2002,Jan,Jan,2.00,573.07,326.88,18,228.19,0,0,0,0,0,0,0,0,573.07
1039,13-Dec-2002,16-Dec-2002,Dec,Dec,3.00,174.34,0,174.34,0,0,0,0,0,0,0,0,0,174.34
1040,6-Feb-2002,7-Feb-2002,Feb,Feb,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1041,4-Feb-2002,5-Feb-2002,Feb,Feb,1.00,81.71,76.24,5.47,0,0,0,0,0,0,0,0,0,81.71
1042,22-Feb-2002,24-Feb-2002,Feb,Feb,2.00,238.23,207.1,31.13,0,0,0,0,0,0,0,0,0,238.23
1043,15-Feb-2002,17-Feb-2002,Feb,Feb,2.00,230.78,228.78,2,0,0,0,0,0,0,0,0,0,230.78
1044,8-Feb-2002,10-Feb-2002,Feb,Feb,2.00,276.86,276.86,0,0,0,0,0,0,0,0,0,0,276.86
1045,6-Apr-2002,11-Apr-2002,Apr,Apr,5.00,207.04,0,207.04,0,0,0,0,0,0,0,0,0,207.04
1046,18-Feb-2002,22-Feb-2002,Feb,Feb,4.00,169.56,165.56,4,0,0,0,0,0,0,0,0,0,169.56
1047,15-Feb-2002,17-Feb-2002,Feb,Feb,2.00,392.29,392.28,0,0.01,0,0,0,0,0,0,0,0,392.29
1048,5-Sep-2002,8-Sep-2002,Sep,Sep,3.00,299.75,299.75,0,0,0,0,0,0,0,0,0,0,299.75
1048,7-Feb-2002,10-Feb-2002,Feb,Feb,3.00,241.98,241.98,0,0,0,0,0,0,0,0,0,0,241.98
1048,28-Jan-2004,30-Jan-2004,Jan,Jan,2.00,178.43,152.5,0,25.93,0,0,0,0,0,0,0,0,178.43
1049,21-Mar-2002,23-Mar-2002,Mar,Mar,2.00,418.08,414.08,4,0,0,0,0,0,0,0,0,0,418.08
1050,1-Feb-2002,3-Feb-2002,Feb,Feb,2.00,663.95,588.48,0,75.47,0,0,0,0,0,0,0,0,663.95
1051,10-Feb-2002,11-Feb-2002,Feb,Feb,1.00,152.54,152.54,0,0,0,0,0,0,0,0,0,0,152.54
1052,5-Feb-2002,8-Feb-2002,Feb,Feb,3.00,815.22,381.32,297.3,136.6,0,0,0,0,0,0,0,0,815.22
1052,15-Feb-2002,17-Feb-2002,Feb,Feb,2.00,351.51,303.29,4,44.22,0,0,0,0,0,0,0,0,351.51
1052,15-Feb-2002,16-Feb-2002,Feb,Feb,1.00,305.09,152.54,152.55,0,0,0,0,0,0,0,0,0,305.09
1053,7-Feb-2002,8-Feb-2002,Feb,Feb,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1054,18-Jan-2002,20-Jan-2002,Jan,Jan,2.00,326.89,326.88,0.01,0,0,0,0,0,0,0,0,0,326.89
1054,18-Jan-2002,21-Jan-2002,Jan,Jan,3.00,627.08,555.72,34.86,0,36.5,0,0,0,0,0,0,0,627.08
1055,2-Jan-2002,3-Jan-2002,Jan,Jan,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
1055,17-Jul-2002,19-Jul-2002,Jul,Jul,2.00,256.15,130.68,125.47,0,0,0,0,0,0,0,0,0,256.15
1056,24-Jan-2002,27-Jan-2002,Jan,Jan,3.00,243.62,240.62,3,0,0,0,0,0,0,0,0,0,243.62
1057,10-Feb-2002,14-Feb-2002,Feb,Feb,4.00,562.44,562.44,0,0,0,0,0,0,0,0,0,0,562.44
1058,19-Sep-2002,22-Sep-2002,Sep,Sep,3.00,515.09,393.47,5,116.62,0,0,0,0,0,0,0,0,515.09
1059,17-Jan-2002,18-Jan-2002,Jan,Jan,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1060,25-Jan-2002,27-Jan-2002,Jan,Jan,2.00,263.28,234.23,29.05,0,0,0,0,0,0,0,0,0,263.28
1061,14-Nov-2002,15-Nov-2002,Nov,Nov,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1062,7-Aug-2002,11-Aug-2002,Aug,Aug,4.00,108.95,0,108.95,0,0,0,0,0,0,0,0,0,108.95
1062,7-Aug-2002,11-Aug-2002,Aug,Aug,4.00,631.54,392.16,85.48,153.9,0,0,0,0,0,0,0,0,631.54
1063,17-Mar-2002,21-Mar-2002,Mar,Mar,4.00,518.84,518.84,0,0,0,0,8,0,8,0,0,0,510.84
1064,15-Feb-2002,16-Feb-2002,Feb,Feb,1.00,87.14,87.14,0,0,0,0,0,0,0,0,0,0,87.14
1065,2-Apr-2002,5-Apr-2002,Apr,Apr,3.00,680.14,454.53,8,217.61,0,0,0,0,0,0,0,0,680.14
1066,11-May-2002,18-May-2002,May,May,7.00,1343.61,1220.38,57.47,65.76,0,0,0,0,0,0,0,0,1343.61
1067,24-Jan-2002,26-Jan-2002,Jan,Jan,2.00,156.57,156.57,0,0,0,0,0,0,0,0,0,0,156.57
1068,28-Jan-2003,31-Jan-2003,Jan,Jan,3.00,228.73,0,228.73,0,0,0,0,0,0,0,0,0,228.73
1068,30-Jan-2002,1-Feb-2002,Jan,Feb,2.00,299.76,167.47,101.23,31.06,0,0,0,0,0,0,0,0,299.76
1069,28-Feb-2002,4-Mar-2002,Feb,Mar,4.00,44.97,0,0,27.86,0,17.11,0,0,0,0,0,0,44.97
1070,19-May-2002,23-May-2002,May,May,4.00,646.84,627.84,19,0,0,0,0,0,0,0,0,0,646.84
1071,10-Apr-2002,14-Apr-2002,Apr,Apr,4.00,807.09,740.96,27,39.13,0,0,0,0,0,0,0,0,807.09
1072,6-Dec-2002,11-Dec-2002,Dec,Dec,5.00,1318.98,376.05,7,935.93,0,0,100,0,0,100,0,0,1218.98
1073,24-May-2002,27-May-2002,May,May,3.00,621.46,555.72,0,65.74,0,0,0,0,0,0,0,0,621.46
1074,26-Jan-2002,27-Jan-2002,Jan,Jan,1.00,76.24,76.2,0.04,0,0,0,0,0,0,0,0,0,76.24
1075,24-Mar-2002,29-Mar-2002,Mar,Mar,5.00,76.24,0,76.24,0,0,0,0,0,0,0,0,0,76.24
1076,10-Feb-2002,14-Feb-2002,Feb,Feb,4.00,1235.58,828.16,107.7,299.72,0,0,0,0,0,0,0,0,1235.58
1076,27-Feb-2003,1-Mar-2003,Feb,Mar,2.00,25.98,0,25.98,0,0,0,0,0,0,0,0,0,25.98
1077,10-Feb-2002,14-Feb-2002,Feb,Feb,4.00,577.43,577.43,0,0,0,0,0,0,0,0,0,0,577.43
1078,4-Feb-2002,5-Feb-2002,Feb,Feb,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1079,5-Aug-2002,6-Aug-2002,Aug,Aug,1.00,76.24,0,76.24,0,0,0,0,0,0,0,0,0,76.24
1079,5-Aug-2002,7-Aug-2002,Aug,Aug,2.00,333.48,196.08,33.9,103.5,0,0,0,0,0,0,0,0,333.48
1079,6-Aug-2002,7-Aug-2002,Aug,Aug,1.00,76.24,0,76.24,0,0,0,0,0,0,0,0,0,76.24
1079,7-Aug-2002,9-Aug-2002,Aug,Aug,2.00,69.46,0,0,40.62,0,28.84,0,0,0,0,0,0,69.46
1079,7-Aug-2002,9-Aug-2002,Aug,Aug,2.00,136.26,130.68,5.58,0,0,0,0,0,0,0,0,0,136.26
1079,23-Jun-2002,24-Jun-2002,Jun,Jun,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
1080,6-Feb-2002,10-Feb-2002,Feb,Feb,4.00,440.76,392.16,48.6,0,0,0,0,0,0,0,0,0,440.76
1081,8-Feb-2002,11-Feb-2002,Feb,Feb,3.00,130.74,0,130.74,0,0,0,0,0,0,0,0,0,130.74
1082,8-Jan-2002,12-Jan-2002,Jan,Jan,4.00,2367.47,2005.36,173,189.11,0,0,0,0,0,0,0,0,2367.47
1083,2-Apr-2002,5-Apr-2002,Apr,Apr,3.00,566.98,389.13,16.85,161,0,0,0,0,0,0,0,0,566.98
1083,12-Apr-2004,16-Apr-2004,Apr,Apr,4.00,774.16,518.84,230.32,25,0,0,0,0,0,0,0,0,774.16
1083,22-Apr-2003,25-Apr-2003,Apr,Apr,3.00,396.73,389.13,7.6,0,0,0,0,0,0,0,0,0,396.73
1084,9-Oct-2003,12-Oct-2003,Oct,Oct,3.00,1073.37,383.68,575,114.69,0,0,0,0,0,0,0,0,1073.37
1084,10-Oct-2002,13-Oct-2002,Oct,Oct,3.00,774.82,770.82,4,0,0,0,0,0,0,0,0,0,774.82
1084,30-Jan-2002,31-Jan-2002,Jan,Jan,1.00,117.93,117.93,0,0,0,0,0,0,0,0,0,0,117.93
1085,31-Jan-2002,1-Feb-2002,Jan,Feb,1.00,164.92,0,0,164.92,0,0,0,0,0,0,0,0,164.92
1086,3-Feb-2002,6-Feb-2002,Feb,Feb,3.00,143.88,143.88,0,0,0,0,0,0,0,0,0,0,143.88
1087,27-Mar-2002,29-Mar-2002,Mar,Mar,2.00,452.5,392.16,60.34,0,0,0,0,0,0,0,0,0,452.5
1088,7-Feb-2002,11-Feb-2002,Feb,Feb,4.00,297.49,284.49,13,0,0,0,0,0,0,0,0,0,297.49
1089,14-Feb-2002,18-Feb-2002,Feb,Feb,4.00,487.91,450.17,30.74,3,4,0,0,0,0,0,0,0,487.91
1090,14-Mar-2002,16-Mar-2002,Mar,Mar,2.00,324.82,324.82,0,0,0,0,0,0,0,0,0,0,324.82
1091,23-Jan-2002,24-Jan-2002,Jan,Jan,1.00,77.24,76.24,1,0,0,0,0,0,0,0,0,0,77.24
1092,13-Feb-2002,15-Feb-2002,Feb,Feb,2.00,170.38,163.38,7,0,0,0,0,0,0,0,0,0,170.38
1093,17-Jan-2002,18-Jan-2002,Jan,Jan,1.00,112.19,0,0,112.19,0,0,0,0,0,0,0,0,112.19
1094,18-Jan-2002,20-Jan-2002,Jan,Jan,2.00,309.44,309.44,0,0,0,0,0,0,0,0,0,0,309.44
1095,15-Jul-2002,18-Jul-2002,Jul,Jul,3.00,235.44,235.44,0,0,0,0,0,0,0,0,0,0,235.44
1095,28-Jul-2002,2-Aug-2002,Jul,Aug,5.00,119.84,0,119.84,0,0,0,0,0,0,0,0,0,119.84
1096,23-Aug-2002,25-Aug-2002,Aug,Aug,2.00,237.62,237.62,0,0,0,0,0,0,0,0,0,0,237.62
1096,24-Aug-2002,25-Aug-2002,Aug,Aug,1.00,119.84,0,119.84,0,0,0,0,0,0,0,0,0,119.84
1097,1-Feb-2002,4-Feb-2002,Feb,Feb,3.00,27,0,13,14,0,0,0,0,0,0,0,0,27
1098,9-Feb-2002,10-Feb-2002,Feb,Feb,1.00,145.64,141.64,4,0,0,0,0,0,0,0,0,0,145.64
1099,27-Jan-2002,30-Jan-2002,Jan,Jan,3.00,228.9,228.9,0,0,0,0,0,0,0,0,0,0,228.9
1100,10-Feb-2002,11-Feb-2002,Feb,Feb,1.00,257.26,163.44,0,81.97,0,11.85,0,0,0,0,0,0,257.26
1101,7-Feb-2002,9-Feb-2002,Feb,Feb,2.00,87.14,0,87.14,0,0,0,0,0,0,0,0,0,87.14
1102,1-Feb-2002,4-Feb-2002,Feb,Feb,3.00,311.48,296.48,15,0,0,0,0,0,0,0,0,0,311.48
1102,24-Jan-2003,27-Jan-2003,Jan,Jan,3.00,359.52,359.52,0,0,0,0,0,0,0,0,0,0,359.52
1103,22-Feb-2002,24-Feb-2002,Feb,Feb,2.00,232.87,232.87,0,0,0,0,0,0,0,0,0,0,232.87
1104,19-Apr-2002,22-Apr-2002,Apr,Apr,3.00,196.14,0,196.14,0,0,0,0,0,0,0,0,0,196.14
1105,29-Mar-2002,1-Apr-2002,Mar,Apr,3.00,862.19,859.19,3,0,0,0,0,0,0,0,0,0,862.19
1106,27-Mar-2002,30-Mar-2002,Mar,Mar,3.00,326.82,326.82,0,0,0,0,0,0,0,0,0,0,326.82
1107,15-Feb-2002,17-Feb-2002,Feb,Feb,2.00,295.71,228.78,66.93,0,0,0,0,0,0,0,0,0,295.71
1108,28-Mar-2002,30-Mar-2002,Mar,Mar,2.00,266.29,250.58,0,15.71,0,0,0,0,0,0,0,0,266.29
1109,18-Oct-2002,19-Oct-2002,Oct,Oct,1.00,207.04,207.04,0,0,0,0,0,0,0,0,0,0,207.04
1110,22-Jan-2002,23-Jan-2002,Jan,Jan,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1111,31-Jul-2002,4-Aug-2002,Jul,Aug,4.00,108.94,0,108.94,0,0,0,0,0,0,0,0,0,108.94
1112,19-Mar-2004,21-Mar-2004,Mar,Mar,2.00,599.35,316.1,0,41.25,242,0,0,0,0,0,0,0,599.35
1112,19-Mar-2004,21-Mar-2004,Mar,Mar,2.00,316.1,316.1,0,0,0,0,0,0,0,0,0,0,316.1
1112,26-Jul-2002,27-Jul-2002,Jul,Jul,1.00,283.28,283.28,0,0,0,0,0,0,0,0,0,0,283.28
1113,16-Feb-2002,18-Feb-2002,Feb,Feb,2.00,163.44,0,163.44,0,0,0,0,0,0,0,0,0,163.44
1114,14-Feb-2002,15-Feb-2002,Feb,Feb,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1115,29-Mar-2002,2-Apr-2002,Mar,Apr,4.00,98.04,0,98.04,0,0,0,0,0,0,0,0,0,98.04
1116,18-Mar-2002,21-Mar-2002,Mar,Mar,3.00,336.45,335.45,1,0,0,0,0,0,0,0,0,0,336.45
1117,17-Mar-2002,20-Mar-2002,Mar,Mar,3.00,864.13,864.13,0,0,0,0,0,0,0,0,0,0,864.13
1118,23-Feb-2002,26-Feb-2002,Feb,Feb,3.00,1512.23,1307.28,18,186.95,0,0,0,0,0,0,0,0,1512.23
1119,26-Feb-2002,28-Feb-2002,Feb,Feb,2.00,445.49,250.7,13.29,46.5,135,0,0,0,0,0,0,0,445.49
1120,8-Feb-2002,10-Feb-2002,Feb,Feb,2.00,394.85,326.88,0,67.97,0,0,0,0,0,0,0,0,394.85
1121,31-Jan-2002,4-Feb-2002,Jan,Feb,4.00,295.4,279.04,11,5.36,0,0,0,0,0,0,0,0,295.4
1122,20-Feb-2002,21-Feb-2002,Feb,Feb,1.00,93.85,0,0,93.85,0,0,0,0,0,0,0,0,93.85
1123,3-May-2002,5-May-2002,May,May,2.00,348.68,348.68,0,0,0,0,0,0,0,0,0,0,348.68
1124,13-Feb-2002,14-Feb-2002,Feb,Feb,1.00,137.53,96.13,35.65,0,0,5.75,0,0,0,0,0,0,137.53
1125,14-Feb-2002,15-Feb-2002,Feb,Feb,1.00,87.14,0,87.14,0,0,0,0,0,0,0,0,0,87.14
1126,26-Mar-2002,29-Mar-2002,Mar,Mar,3.00,294.12,294.12,0,0,0,0,0,0,0,0,0,0,294.12
1127,26-Feb-2002,28-Feb-2002,Feb,Feb,2.00,125.35,0,125.35,0,0,0,0,0,0,0,0,0,125.35
1128,11-Mar-2002,12-Mar-2002,Mar,Mar,1.00,129.71,129.71,0,0,0,0,0,0,0,0,0,0,129.71
1129,21-Mar-2002,24-Mar-2002,Mar,Mar,3.00,367.64,337.9,29.74,0,0,0,0,0,0,0,0,0,367.64
1130,21-Jan-2002,24-Jan-2002,Jan,Jan,3.00,125.26,124.26,1,0,0,0,0,0,0,0,0,0,125.26
1131,6-May-2002,9-May-2002,May,May,3.00,228.72,228.72,0,0,0,0,0,0,0,0,0,0,228.72
1132,24-Mar-2002,26-Mar-2002,Mar,Mar,2.00,194.02,194.02,0,0,0,0,0,0,0,0,0,0,194.02
1133,10-Feb-2002,14-Feb-2002,Feb,Feb,4.00,1331.19,784.56,312.8,127.67,98,8.16,0,0,0,0,0,0,1331.19
1134,8-Feb-2002,9-Feb-2002,Feb,Feb,1.00,108.94,0,108.94,0,0,0,0,0,0,0,0,0,108.94
1135,16-Feb-2002,17-Feb-2002,Feb,Feb,1.00,272.44,272.44,0,0,0,0,0,0,0,0,0,0,272.44
1136,30-Jan-2002,31-Jan-2002,Jan,Jan,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1137,28-Feb-2002,3-Mar-2002,Feb,Mar,3.00,424.92,424.92,0,0,0,0,0,0,0,0,0,0,424.92
1138,9-Feb-2002,11-Feb-2002,Feb,Feb,2.00,196.41,162.41,34,0,0,0,0,0,0,0,0,0,196.41
1138,23-Feb-2002,24-Feb-2002,Feb,Feb,1.00,107.91,107.91,0,0,0,0,0,0,0,0,0,0,107.91
1139,18-Apr-2002,21-Apr-2002,Apr,Apr,3.00,609.98,457.62,152.36,0,0,0,0,0,0,0,0,0,609.98
1140,23-Mar-2002,25-Mar-2002,Mar,Mar,2.00,326.88,326.88,0,0,0,0,0,0,0,0,0,0,326.88
1141,12-Sep-2002,15-Sep-2002,Sep,Sep,3.00,412.96,349.89,14.85,42.22,0,6,0,0,0,0,0,0,412.96
1142,15-Feb-2002,17-Feb-2002,Feb,Feb,2.00,130.74,0,130.74,0,0,0,0,0,0,0,0,0,130.74
1143,11-Feb-2002,14-Feb-2002,Feb,Feb,3.00,392.23,392.22,0.01,0,0,0,0,0,0,0,0,0,392.23
1144,1-Jan-2003,2-Jan-2003,Jan,Jan,1.00,107.38,87.14,20.24,0,0,0,0,0,0,0,0,0,107.38
1144,4-Jul-2004,7-Jul-2004,Jul,Jul,3.00,110.82,0,110.82,0,0,0,0,0,0,0,0,0,110.82
1144,5-Aug-2002,7-Aug-2002,Aug,Aug,2.00,128.62,128.62,0,0,0,0,0,0,0,0,0,0,128.62
1144,15-Aug-2004,17-Aug-2004,Aug,Aug,2.00,23.88,0,10.99,12.89,0,0,0,0,0,0,0,0,23.88
1144,26-Aug-2003,27-Aug-2003,Aug,Aug,1.00,13.14,0,1,12.14,0,0,0,0,0,0,0,0,13.14
1144,26-Aug-2003,27-Aug-2003,Aug,Aug,1.00,115.31,87.14,16.17,12,0,0,0,0,0,0,0,0,115.31
1145,17-Feb-2002,18-Feb-2002,Feb,Feb,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
1146,25-Sep-2002,27-Sep-2002,Sep,Sep,2.00,224.26,174.28,19.98,30,0,0,0,0,0,0,0,0,224.26
1146,29-Sep-2002,30-Sep-2002,Sep,Sep,1.00,210.06,76.24,53.82,80,0,0,0,0,0,0,0,0,210.06
1147,5-Jun-2003,8-Jun-2003,Jun,Jun,3.00,99.25,65.34,16.99,16.92,0,0,0,0,0,0,0,0,99.25
1147,15-Mar-2002,17-Mar-2002,Mar,Mar,2.00,461.8,457.8,4,0,0,0,0,0,0,0,0,0,461.8
1148,21-Feb-2002,22-Feb-2002,Feb,Feb,1.00,65.34,65.34,0,0,0,0,0,0,0,0,0,0,65.34
1149,24-Mar-2002,28-Mar-2002,Mar,Mar,4.00,567.56,566.56,1,0,0,0,0,0,0,0,0,0,567.56
1150,25-Sep-2002,26-Sep-2002,Sep,Sep,1.00,360,0,0,0,360,0,0,0,0,0,0,0,360
1151,22-May-2002,24-May-2002,May,May,2.00,139.34,137.34,2,0,0,0,0,0,0,0,0,0,139.34
1152,15-Feb-2002,16-Feb-2002,Feb,Feb,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1153,10-Jun-2002,12-Jun-2002,Jun,Jun,2.00,351.92,152.48,3,63.94,132.5,0,0,0,0,0,0,0,351.92
1153,20-Nov-2004,22-Nov-2004,Nov,Nov,2.00,331.28,305.1,21.98,4.2,0,0,30.8,0,0,30.8,0,0,300.48
1154,1-Apr-2002,3-Apr-2002,Apr,Apr,2.00,76.25,0,76.25,0,0,0,0,0,0,0,0,0,76.25
1155,18-Aug-2002,22-Aug-2002,Aug,Aug,4.00,239.33,213.64,0,15,0,10.69,0,0,0,0,0,0,239.33
1156,23-Feb-2002,24-Feb-2002,Feb,Feb,1.00,130.74,130.74,0,0,0,0,0,0,0,0,0,0,130.74
1157,21-Apr-2002,24-Apr-2002,Apr,Apr,3.00,262.42,261.42,1,0,0,0,0,0,0,0,0,0,262.42
1158,14-Aug-2002,16-Aug-2002,Aug,Aug,2.00,189.43,152.48,18.95,18,0,0,0,0,0,0,0,0,189.43
1159,13-Jun-2002,16-Jun-2002,Jun,Jun,3.00,185.24,0,185.24,0,0,0,0,0,0,0,0,0,185.24
1160,10-Aug-2002,13-Aug-2002,Aug,Aug,3.00,160.23,160.23,0,0,0,0,0,0,0,0,0,0,160.23
1161,10-Mar-2002,11-Mar-2002,Mar,Mar,1.00,217.94,108.94,0,109,0,0,0,0,0,0,0,0,217.94
1162,22-Feb-2002,24-Feb-2002,Feb,Feb,2.00,196.08,196.08,0,0,0,0,0,0,0,0,0,0,196.08
1163,25-Mar-2002,28-Mar-2002,Mar,Mar,3.00,205.82,196.02,9.8,0,0,0,0,0,0,0,0,0,205.82
1164,2-Jun-2002,3-Jun-2002,Jun,Jun,1.00,108.94,108.94,0,0,0,0,0,0,0,0,0,0,108.94
1165,13-Sep-2002,15-Sep-2002,Sep,Sep,2.00,324.39,255.06,1,68.33,0,0,0,0,0,0,0,0,324.39
1166,14-Mar-2002,17-Mar-2002,Mar,Mar,3.00,671.17,670.17,1,0,0,0,0,0,0,0,0,0,671.17
1167,2-Jan-2002,5-Jan-2002,Jan,Jan,3.00,101.99,48.5,22.75,30.74,0,0,0,0,0,0,0,0,101.99
1168,15-Jul-2002,17-Jul-2002,Jul,Jul,2.00,241.76,233.26,8.5,0,0,0,0,0,0,0,0,0,241.76
1169,6-Dec-2002,8-Dec-2002,Dec,Dec,2.00,218.86,178.76,40.1,0,0,0,0,0,0,0,0,0,218.86
1170,16-Mar-2002,17-Mar-2002,Mar,Mar,1.00,261.54,0,261.54,0,0,0,0,0,0,0,0,0,261.54
1171,25-Feb-2002,26-Feb-2002,Feb,Feb,1.00,147.43,125.29,2,20.14,0,0,0,0,0,0,0,0,147.43
1172,11-Mar-2002,12-Mar-2002,Mar,Mar,1.00,109.94,108.94,1,0,0,0,0,0,0,0,0,0,109.94
1173,20-Feb-2002,21-Feb-2002,Feb,Feb,1.00,95.52,87.14,0,8.38,0,0,0,0,0,0,0,0,95.52
1174,19-Feb-2002,21-Feb-2002,Feb,Feb,2.00,965.79,239.68,482.94,243.17,0,0,0,0,0,0,0,0,965.79
1175,11-May-2002,14-May-2002,May,May,3.00,98.25,0,0,27,71.25,0,75,0,0,0,75,0,23.25
1175,28-Mar-2004,31-Mar-2004,Mar,Mar,3.00,251.88,192.93,0,58.95,0,0,0,0,0,0,0,0,251.88
1176,1-Mar-2002,3-Mar-2002,Mar,Mar,2.00,305.08,305.08,0,0,0,0,0,0,0,0,0,0,305.08
1177,13-Mar-2002,16-Mar-2002,Mar,Mar,3.00,226.1,198.38,0,27.72,0,0,0,0,0,0,0,0,226.1
1178,13-Apr-2002,20-Apr-2002,Apr,Apr,7.00,1013.9,907.97,63.29,42.64,0,0,0,0,0,0,0,0,1013.9
1179,12-Apr-2002,19-Apr-2002,Apr,Apr,7.00,1172.92,907.97,184.13,80.82,0,0,0,0,0,0,0,0,1172.92
1180,21-Feb-2002,25-Feb-2002,Feb,Feb,4.00,832.54,668.11,0,164.43,0,0,0,0,0,0,0,0,832.54
1181,23-Feb-2002,24-Feb-2002,Feb,Feb,1.00,243.74,239.74,4,0,0,0,0,0,0,0,0,0,243.74
1182,22-Feb-2002,24-Feb-2002,Feb,Feb,2.00,416.79,217.88,13,180.41,5.5,0,0,0,0,0,0,0,416.79
1183,27-Mar-2002,30-Mar-2002,Mar,Mar,3.00,323.28,294.12,29.16,0,0,0,0,0,0,0,0,0,323.28
1184,5-Jul-2002,8-Jul-2002,Jul,Jul,3.00,414.35,302.2,93.7,7,0,11.45,0,0,0,0,0,0,414.35
1185,12-Sep-2002,15-Sep-2002,Sep,Sep,3.00,311.47,308.47,3,0,0,0,0,0,0,0,0,0,311.47
1186,14-Nov-2002,18-Nov-2002,Nov,Nov,4.00,390.95,0,11.99,218.96,160,0,0,0,0,0,0,0,390.95
1186,15-Mar-2002,19-Mar-2002,Mar,Mar,4.00,634.32,172.37,1,460.95,0,0,0,0,0,0,0,0,634.32
1186,25-Apr-2003,29-Apr-2003,Apr,Apr,4.00,531.96,76.24,2,453.72,0,0,0,0,0,0,0,0,531.96
1187,12-Mar-2002,16-Mar-2002,Mar,Mar,4.00,152.55,0,152.55,0,0,0,0,0,0,0,0,0,152.55
1188,10-Jan-2002,13-Jan-2002,Jan,Jan,3.00,415.56,386.95,28.61,0,0,0,0,0,0,0,0,0,415.56
1189,18-Apr-2002,19-Apr-2002,Apr,Apr,1.00,76.24,76.24,0,0,0,0,0,0,0,0,0,0,76.24
1190,3-Aug-2002,5-Aug-2002,Aug,Aug,2.00,184.07,75.21,108.86,0,0,0,0,0,0,0,0,0,184.07
1190,5-Aug-2002,7-Aug-2002,Aug,Aug,2.00,110.86,0,106.86,4,0,0,0,0,0,0,0,0,110.86
1190,9-Feb-2003,12-Feb-2003,Feb,Feb,3.00,21.99,0,21.99,0,0,0,0,0,0,0,0,0,21.99
1191,23-Feb-2002,25-Feb-2002,Feb,Feb,2.00,206.98,206.98,0,0,0,0,0,0,0,0,0,0,206.98
1192,27-Oct-2002,31-Oct-2002,Oct,Oct,4.00,381.45,353.16,7.7,20.59,0,0,0,0,0,0,0,0,381.45
